state,district,year,quarter,user_count
Tamil Nadu,the nilgiris district,2024,2,252065
Tamil Nadu,erode district,2024,2,868308
Tamil Nadu,karur district,2024,2,330423
Tamil Nadu,kallakkurichi district,2024,2,459356
Tamil Nadu,viluppuram district,2024,2,563163
Tamil Nadu,pudukkottai district,2024,2,351504
Tamil Nadu,perambalur district,2024,2,166980
Tamil Nadu,coimbatore district,2024,2,2453619
Tamil Nadu,virudhunagar district,2024,2,513765
Tamil Nadu,dindigul district,2024,2,650217
Tamil Nadu,sivaganga district,2024,2,356429
Tamil Nadu,tenkasi district,2024,2,302142
Tamil Nadu,chengalpattu district,2024,2,2351888
Tamil Nadu,kanniyakumari district,2024,2,542916
Tamil Nadu,tirunelveli district,2024,2,497049
Tamil Nadu,thiruvallur district,2024,2,2888323
Tamil Nadu,theni district,2024,2,363093
Tamil Nadu,ranipet district,2024,2,481514
Tamil Nadu,namakkal district,2024,2,590284
Tamil Nadu,vellore district,2024,2,661539
Tamil Nadu,thiruvarur district,2024,2,251577
Tamil Nadu,tiruchirappalli district,2024,3,1021499
Tamil Nadu,ramanathapuram district,2024,3,353834
Tamil Nadu,krishnagiri district,2024,3,1243966
Tamil Nadu,cuddalore district,2024,3,782303
Tamil Nadu,kancheepuram district,2024,3,855163
Tamil Nadu,tiruvallur district,2024,3,1651599
Tamil Nadu,tiruppur district,2024,3,1682241
Tamil Nadu,dharmapuri district,2024,3,602388
Tamil Nadu,thanjavur district,2024,3,687726
Tamil Nadu,madurai district,2024,3,1229378
Tamil Nadu,tiruvannamalai district,2024,3,706815
Tamil Nadu,salem district,2024,3,1448401
Tamil Nadu,nagapattinam district,2024,3,160455
Tamil Nadu,tirupathur district,2024,3,499524
Tamil Nadu,ariyalur district,2024,3,208082
Tamil Nadu,chennai district,2024,3,5387490
Tamil Nadu,the nilgiris district,2024,3,258111
Tamil Nadu,erode district,2024,3,930653
Tamil Nadu,mayiladuthurai district,2024,3,227191
Tamil Nadu,karur district,2024,3,360747
Tamil Nadu,viluppuram district,2024,3,571012
Tamil Nadu,tiruvarur district,2024,3,277330
Tamil Nadu,pudukkottai district,2024,3,393488
Tamil Nadu,perambalur district,2024,3,182120
Tamil Nadu,coimbatore district,2024,3,2624716
Tamil Nadu,virudhunagar district,2024,3,549945
Tamil Nadu,dindigul district,2024,3,738032
Tamil Nadu,sivaganga district,2024,3,370241
Tamil Nadu,tenkasi district,2024,3,342869
Tamil Nadu,thoothukudi district,2024,3,530390
Tamil Nadu,chengalpattu district,2024,3,2254071
Tamil Nadu,kanniyakumari district,2024,3,614742
Tamil Nadu,tirunelveli district,2024,3,568140
Tamil Nadu,theni district,2024,3,411324
Tamil Nadu,ranipet district,2024,3,458650
Tamil Nadu,namakkal district,2024,3,678355
Tamil Nadu,kallakurichi district,2024,3,412372
Tamil Nadu,vellore district,2024,3,689846
Tamil Nadu,tiruchirappalli district,2024,1,974721
Tamil Nadu,ramanathapuram district,2024,1,299529
Tamil Nadu,krishnagiri district,2024,1,1103984
Tamil Nadu,cuddalore district,2024,1,751246
Tamil Nadu,kancheepuram district,2024,1,1636613
Tamil Nadu,tiruppur district,2024,1,1450347
Tamil Nadu,dharmapuri district,2024,1,580651
Tamil Nadu,thoothukkudi district,2024,1,464294
Tamil Nadu,thanjavur district,2024,1,631126
Tamil Nadu,madurai district,2024,1,1160424
Tamil Nadu,tiruvannamalai district,2024,1,700502
Tamil Nadu,salem district,2024,1,1286923
Tamil Nadu,nagapattinam district,2024,1,321856
Tamil Nadu,tirupathur district,2024,1,452310
Tamil Nadu,ariyalur district,2024,1,192354
Tamil Nadu,chennai district,2024,1,3324538
Tamil Nadu,the nilgiris district,2024,1,242760
Tamil Nadu,erode district,2024,1,835835
Tamil Nadu,karur district,2024,1,317783
Tamil Nadu,kallakkurichi district,2024,1,441130
Tamil Nadu,viluppuram district,2024,1,541758
Tamil Nadu,pudukkottai district,2024,1,337992
Tamil Nadu,perambalur district,2024,1,160466
Tamil Nadu,coimbatore district,2024,1,2365485
Tamil Nadu,virudhunagar district,2024,1,494396
Tamil Nadu,dindigul district,2024,1,625745
Tamil Nadu,sivaganga district,2024,1,342882
Tamil Nadu,tenkasi district,2024,1,290582
Tamil Nadu,chengalpattu district,2024,1,2267245
Tamil Nadu,kanniyakumari district,2024,1,523733
Tamil Nadu,tirunelveli district,2024,1,478618
Tamil Nadu,thiruvallur district,2024,1,2781638
Tamil Nadu,theni district,2024,1,349442
Tamil Nadu,ranipet district,2024,1,463071
Tamil Nadu,namakkal district,2024,1,568047
Tamil Nadu,vellore district,2024,1,636873
Tamil Nadu,thiruvarur district,2024,1,241851
Tamil Nadu,tiruchirappalli district,2020,4,487716
Tamil Nadu,ramanathapuram district,2020,4,145999
Tamil Nadu,krishnagiri district,2020,4,545815
Tamil Nadu,cuddalore district,2020,4,369293
Tamil Nadu,kancheepuram district,2020,4,829207
Tamil Nadu,tiruppur district,2020,4,710489
Tamil Nadu,dharmapuri district,2020,4,282824
Tamil Nadu,thoothukkudi district,2020,4,229630
Tamil Nadu,thanjavur district,2020,4,313862
Tamil Nadu,madurai district,2020,4,582252
Tamil Nadu,tiruvannamalai district,2020,4,339997
Tamil Nadu,salem district,2020,4,638883
Tamil Nadu,nagapattinam district,2020,4,157944
Tamil Nadu,tirupathur district,2020,4,222641
Tamil Nadu,ariyalur district,2020,4,92841
Tamil Nadu,chennai district,2020,4,1731527
Tamil Nadu,the nilgiris district,2020,4,122548
Tamil Nadu,erode district,2020,4,414616
Tamil Nadu,karur district,2020,4,155208
Tamil Nadu,kallakkurichi district,2020,4,212502
Tamil Nadu,viluppuram district,2020,4,265349
Tamil Nadu,pudukkottai district,2020,4,163394
Tamil Nadu,perambalur district,2020,4,78324
Tamil Nadu,coimbatore district,2020,4,1205249
Tamil Nadu,virudhunagar district,2020,4,241382
Tamil Nadu,dindigul district,2020,4,307925
Tamil Nadu,sivaganga district,2020,4,166798
Tamil Nadu,tenkasi district,2020,4,142862
Tamil Nadu,chengalpattu district,2020,4,1170720
Tamil Nadu,kanniyakumari district,2020,4,262708
Tamil Nadu,tirunelveli district,2020,4,237977
Tamil Nadu,thiruvallur district,2020,4,1408348
Tamil Nadu,theni district,2020,4,171990
Tamil Nadu,ranipet district,2020,4,229732
Tamil Nadu,namakkal district,2020,4,280271
Tamil Nadu,vellore district,2020,4,319993
Tamil Nadu,thiruvarur district,2020,4,118770
Tamil Nadu,tiruchirappalli district,2020,2,383178
Tamil Nadu,ramanathapuram district,2020,2,111008
Tamil Nadu,krishnagiri district,2020,2,424184
Tamil Nadu,cuddalore district,2020,2,283455
Tamil Nadu,kancheepuram district,2020,2,678899
Tamil Nadu,tiruppur district,2020,2,550609
Tamil Nadu,dharmapuri district,2020,2,221016
Tamil Nadu,thoothukkudi district,2020,2,176731
Tamil Nadu,thanjavur district,2020,2,240366
Tamil Nadu,madurai district,2020,2,456527
Tamil Nadu,tiruvannamalai district,2020,2,264353
Tamil Nadu,salem district,2020,2,499360
Tamil Nadu,nagapattinam district,2020,2,119011
Tamil Nadu,tirupathur district,2020,2,170574
Tamil Nadu,ariyalur district,2020,2,70530
Tamil Nadu,chennai district,2020,2,1436722
Tamil Nadu,the nilgiris district,2020,2,93246
Tamil Nadu,erode district,2020,2,317681
Tamil Nadu,karur district,2020,2,118636
Tamil Nadu,kallakkurichi district,2020,2,160550
Tamil Nadu,viluppuram district,2020,2,206170
Tamil Nadu,pudukkottai district,2020,2,122447
Tamil Nadu,perambalur district,2020,2,58963
Tamil Nadu,coimbatore district,2020,2,958191
Tamil Nadu,virudhunagar district,2020,2,184693
Tamil Nadu,dindigul district,2020,2,236638
Tamil Nadu,sivaganga district,2020,2,125461
Tamil Nadu,tenkasi district,2020,2,108499
Tamil Nadu,chengalpattu district,2020,2,979769
Tamil Nadu,kanniyakumari district,2020,2,201361
Tamil Nadu,tirunelveli district,2020,2,182743
Tamil Nadu,thiruvallur district,2020,2,1140330
Tamil Nadu,theni district,2020,2,129850
Tamil Nadu,ranipet district,2020,2,180545
Tamil Nadu,namakkal district,2020,2,217014
Tamil Nadu,vellore district,2020,2,252106
Tamil Nadu,thiruvarur district,2020,2,89370
Tamil Nadu,tiruchirappalli district,2020,3,433221
Tamil Nadu,ramanathapuram district,2020,3,127682
Tamil Nadu,krishnagiri district,2020,3,480568
Tamil Nadu,cuddalore district,2020,3,323758
Tamil Nadu,kancheepuram district,2020,3,744437
Tamil Nadu,tiruppur district,2020,3,625391
Tamil Nadu,dharmapuri district,2020,3,250927
Tamil Nadu,thoothukkudi district,2020,3,202127
Tamil Nadu,thanjavur district,2020,3,275156
Tamil Nadu,madurai district,2020,3,516447
Tamil Nadu,tiruvannamalai district,2020,3,299947
Tamil Nadu,salem district,2020,3,564858
Tamil Nadu,nagapattinam district,2020,3,136672
Tamil Nadu,tirupathur district,2020,3,195018
Tamil Nadu,ariyalur district,2020,3,81288
Tamil Nadu,chennai district,2020,3,1566152
Tamil Nadu,the nilgiris district,2020,3,107078
Tamil Nadu,erode district,2020,3,364107
Tamil Nadu,karur district,2020,3,136196
Tamil Nadu,kallakkurichi district,2020,3,186752
Tamil Nadu,viluppuram district,2020,3,233908
Tamil Nadu,pudukkottai district,2020,3,142310
Tamil Nadu,perambalur district,2020,3,68517
Tamil Nadu,coimbatore district,2020,3,1073680
Tamil Nadu,virudhunagar district,2020,3,211752
Tamil Nadu,dindigul district,2020,3,271023
Tamil Nadu,sivaganga district,2020,3,145227
Tamil Nadu,tenkasi district,2020,3,125008
Tamil Nadu,chengalpattu district,2020,3,1064263
Tamil Nadu,kanniyakumari district,2020,3,232596
Tamil Nadu,tirunelveli district,2020,3,209034
Tamil Nadu,thiruvallur district,2020,3,1260923
Tamil Nadu,theni district,2020,3,150319
Tamil Nadu,ranipet district,2020,3,203081
Tamil Nadu,namakkal district,2020,3,246708
Tamil Nadu,vellore district,2020,3,283896
Tamil Nadu,thiruvarur district,2020,3,103424
Tamil Nadu,tiruchirappalli district,2020,1,339829
Tamil Nadu,ramanathapuram district,2020,1,93243
Tamil Nadu,krishnagiri district,2020,1,379857
Tamil Nadu,cuddalore district,2020,1,247650
Tamil Nadu,kancheepuram district,2020,1,626872
Tamil Nadu,tiruppur district,2020,1,488697
Tamil Nadu,dharmapuri district,2020,1,194617
Tamil Nadu,thoothukkudi district,2020,1,152572
Tamil Nadu,thanjavur district,2020,1,208798
Tamil Nadu,madurai district,2020,1,402474
Tamil Nadu,tiruvannamalai district,2020,1,230261
Tamil Nadu,salem district,2020,1,442045
Tamil Nadu,nagapattinam district,2020,1,101777
Tamil Nadu,tirupathur district,2020,1,148648
Tamil Nadu,ariyalur district,2020,1,60040
Tamil Nadu,chennai district,2020,1,1340762
Tamil Nadu,the nilgiris district,2020,1,80235
Tamil Nadu,erode district,2020,1,279035
Tamil Nadu,karur district,2020,1,102936
Tamil Nadu,kallakkurichi district,2020,1,138096
Tamil Nadu,viluppuram district,2020,1,181301
Tamil Nadu,pudukkottai district,2020,1,103610
Tamil Nadu,perambalur district,2020,1,50493
Tamil Nadu,coimbatore district,2020,1,868832
Tamil Nadu,virudhunagar district,2020,1,158388
Tamil Nadu,dindigul district,2020,1,204661
Tamil Nadu,sivaganga district,2020,1,106993
Tamil Nadu,tenkasi district,2020,1,92142
Tamil Nadu,chengalpattu district,2020,1,912587
Tamil Nadu,kanniyakumari district,2020,1,171611
Tamil Nadu,tirunelveli district,2020,1,158258
Tamil Nadu,thiruvallur district,2020,1,1041642
Tamil Nadu,theni district,2020,1,111186
Tamil Nadu,ranipet district,2020,1,160257
Tamil Nadu,namakkal district,2020,1,191510
Tamil Nadu,vellore district,2020,1,225181
Tamil Nadu,thiruvarur district,2020,1,75272
Tamil Nadu,tiruchirappalli district,2022,4,798742
Tamil Nadu,ramanathapuram district,2022,4,242901
Tamil Nadu,krishnagiri district,2022,4,902906
Tamil Nadu,cuddalore district,2022,4,612577
Tamil Nadu,kancheepuram district,2022,4,1346845
Tamil Nadu,tiruppur district,2022,4,1183174
Tamil Nadu,dharmapuri district,2022,4,471109
Tamil Nadu,thoothukkudi district,2022,4,378714
Tamil Nadu,thanjavur district,2022,4,515959
Tamil Nadu,madurai district,2022,4,953739
Tamil Nadu,tiruvannamalai district,2022,4,567805
Tamil Nadu,salem district,2022,4,1052099
Tamil Nadu,nagapattinam district,2022,4,262020
Tamil Nadu,tirupathur district,2022,4,369186
Tamil Nadu,ariyalur district,2022,4,155220
Tamil Nadu,chennai district,2022,4,2763151
Tamil Nadu,the nilgiris district,2022,4,199839
Tamil Nadu,erode district,2022,4,684126
Tamil Nadu,karur district,2022,4,258049
Tamil Nadu,kallakkurichi district,2022,4,356553
Tamil Nadu,viluppuram district,2022,4,440319
Tamil Nadu,pudukkottai district,2022,4,273282
Tamil Nadu,perambalur district,2022,4,130138
Tamil Nadu,coimbatore district,2022,4,1955681
Tamil Nadu,virudhunagar district,2022,4,402140
Tamil Nadu,dindigul district,2022,4,510056
Tamil Nadu,sivaganga district,2022,4,278300
Tamil Nadu,tenkasi district,2022,4,236123
Tamil Nadu,chengalpattu district,2022,4,1876163
Tamil Nadu,kanniyakumari district,2022,4,430646
Tamil Nadu,tirunelveli district,2022,4,391902
Tamil Nadu,thiruvallur district,2022,4,2290089
Tamil Nadu,theni district,2022,4,285305
Tamil Nadu,ranipet district,2022,4,378016
Tamil Nadu,namakkal district,2022,4,463431
Tamil Nadu,vellore district,2022,4,522921
Tamil Nadu,thiruvarur district,2022,4,196886
Tamil Nadu,tiruchirappalli district,2022,2,725751
Tamil Nadu,ramanathapuram district,2022,2,222241
Tamil Nadu,krishnagiri district,2022,2,818552
Tamil Nadu,cuddalore district,2022,2,556402
Tamil Nadu,kancheepuram district,2022,2,1220237
Tamil Nadu,tiruppur district,2022,2,1070480
Tamil Nadu,dharmapuri district,2022,2,427150
Tamil Nadu,thoothukkudi district,2022,2,345560
Tamil Nadu,thanjavur district,2022,2,470070
Tamil Nadu,madurai district,2022,2,864806
Tamil Nadu,tiruvannamalai district,2022,2,516276
Tamil Nadu,salem district,2022,2,954155
Tamil Nadu,nagapattinam district,2022,2,239174
Tamil Nadu,tirupathur district,2022,2,334378
Tamil Nadu,ariyalur district,2022,2,141760
Tamil Nadu,chennai district,2022,2,2509588
Tamil Nadu,the nilgiris district,2022,2,182412
Tamil Nadu,erode district,2022,2,621587
Tamil Nadu,karur district,2022,2,235178
Tamil Nadu,kallakkurichi district,2022,2,324021
Tamil Nadu,viluppuram district,2022,2,400301
Tamil Nadu,pudukkottai district,2022,2,250443
Tamil Nadu,perambalur district,2022,2,118807
Tamil Nadu,coimbatore district,2022,2,1775760
Tamil Nadu,virudhunagar district,2022,2,365515
Tamil Nadu,dindigul district,2022,2,464161
Tamil Nadu,sivaganga district,2022,2,254519
Tamil Nadu,tenkasi district,2022,2,215290
Tamil Nadu,chengalpattu district,2022,2,1704864
Tamil Nadu,kanniyakumari district,2022,2,390775
Tamil Nadu,tirunelveli district,2022,2,356993
Tamil Nadu,thiruvallur district,2022,2,2075274
Tamil Nadu,theni district,2022,2,258803
Tamil Nadu,ranipet district,2022,2,343090
Tamil Nadu,namakkal district,2022,2,421279
Tamil Nadu,vellore district,2022,2,473994
Tamil Nadu,thiruvarur district,2022,2,180074
Tamil Nadu,tiruchirappalli district,2022,3,763327
Tamil Nadu,ramanathapuram district,2022,3,233402
Tamil Nadu,krishnagiri district,2022,3,862231
Tamil Nadu,cuddalore district,2022,3,586020
Tamil Nadu,kancheepuram district,2022,3,1284243
Tamil Nadu,tiruppur district,2022,3,1128474
Tamil Nadu,dharmapuri district,2022,3,450260
Tamil Nadu,thoothukkudi district,2022,3,363372
Tamil Nadu,thanjavur district,2022,3,494223
Tamil Nadu,madurai district,2022,3,910111
Tamil Nadu,tiruvannamalai district,2022,3,543589
Tamil Nadu,salem district,2022,3,1005031
Tamil Nadu,nagapattinam district,2022,3,251603
Tamil Nadu,tirupathur district,2022,3,352443
Tamil Nadu,ariyalur district,2022,3,149084
Tamil Nadu,chennai district,2022,3,2635738
Tamil Nadu,the nilgiris district,2022,3,191664
Tamil Nadu,erode district,2022,3,654373
Tamil Nadu,karur district,2022,3,247251
Tamil Nadu,kallakkurichi district,2022,3,341416
Tamil Nadu,viluppuram district,2022,3,421487
Tamil Nadu,pudukkottai district,2022,3,262926
Tamil Nadu,perambalur district,2022,3,124952
Tamil Nadu,coimbatore district,2022,3,1867655
Tamil Nadu,virudhunagar district,2022,3,384815
Tamil Nadu,dindigul district,2022,3,488441
Tamil Nadu,sivaganga district,2022,3,267326
Tamil Nadu,tenkasi district,2022,3,226380
Tamil Nadu,chengalpattu district,2022,3,1791530
Tamil Nadu,kanniyakumari district,2022,3,411655
Tamil Nadu,tirunelveli district,2022,3,375362
Tamil Nadu,thiruvallur district,2022,3,2183990
Tamil Nadu,theni district,2022,3,272745
Tamil Nadu,ranipet district,2022,3,361284
Tamil Nadu,namakkal district,2022,3,443273
Tamil Nadu,vellore district,2022,3,499041
Tamil Nadu,thiruvarur district,2022,3,189247
Tamil Nadu,tiruchirappalli district,2022,1,688562
Tamil Nadu,ramanathapuram district,2022,1,210698
Tamil Nadu,krishnagiri district,2022,1,776101
Tamil Nadu,cuddalore district,2022,1,527223
Tamil Nadu,kancheepuram district,2022,1,1158719
Tamil Nadu,tiruppur district,2022,1,1014036
Tamil Nadu,dharmapuri district,2022,1,404709
Tamil Nadu,thoothukkudi district,2022,1,327607
Tamil Nadu,thanjavur district,2022,1,445883
Tamil Nadu,madurai district,2022,1,820952
Tamil Nadu,tiruvannamalai district,2022,1,489026
Tamil Nadu,salem district,2022,1,905104
Tamil Nadu,nagapattinam district,2022,1,226781
Tamil Nadu,tirupathur district,2022,1,317064
Tamil Nadu,ariyalur district,2022,1,134075
Tamil Nadu,chennai district,2022,1,2388315
Tamil Nadu,the nilgiris district,2022,1,173188
Tamil Nadu,erode district,2022,1,589462
Tamil Nadu,karur district,2022,1,222853
Tamil Nadu,kallakkurichi district,2022,1,306623
Tamil Nadu,viluppuram district,2022,1,379264
Tamil Nadu,pudukkottai district,2022,1,237115
Tamil Nadu,perambalur district,2022,1,112667
Tamil Nadu,coimbatore district,2022,1,1687096
Tamil Nadu,virudhunagar district,2022,1,346363
Tamil Nadu,dindigul district,2022,1,440072
Tamil Nadu,sivaganga district,2022,1,241188
Tamil Nadu,tenkasi district,2022,1,204182
Tamil Nadu,chengalpattu district,2022,1,1621177
Tamil Nadu,kanniyakumari district,2022,1,370820
Tamil Nadu,tirunelveli district,2022,1,338716
Tamil Nadu,thiruvallur district,2022,1,1970646
Tamil Nadu,theni district,2022,1,245438
Tamil Nadu,ranipet district,2022,1,325358
Tamil Nadu,namakkal district,2022,1,399282
